"ensembl_gene_id_version","ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position"
"ENSMUSG00000015839.7","ENSMUSG00000015839",18024,"Nfe2l2","protein_coding","2",75505857,75534985
"ENSMUSG00000015843.11","ENSMUSG00000015843",20183,"Rxrg","protein_coding","1",167425953,167467192
"ENSMUSG00000015846.16","ENSMUSG00000015846",20181,"Rxra","protein_coding","2",27566452,27652969
"ENSMUSG00000015850.12","ENSMUSG00000015850",229595,"Adamtsl4","protein_coding","3",95583511,95595228
"ENSMUSG00000015852.14","ENSMUSG00000015852",80891,"Fcrls","protein_coding","3",87158065,87171045
"ENSMUSG00000015932.9","ENSMUSG00000015932",56431,"Dstn","protein_coding","2",143757240,143785244
"ENSMUSG00000015943.12","ENSMUSG00000015943",69168,"Bola1","protein_coding","3",96103904,96127025
"ENSMUSG00000015947.11","ENSMUSG00000015947",14129,"Fcgr1","protein_coding","3",96190225,96201285
"ENSMUSG00000015961.9","ENSMUSG00000015961",11566,"Adss","protein_coding","1",177590528,177624077
"ENSMUSG00000016024.10","ENSMUSG00000016024",16803,"Lbp","protein_coding","2",158148413,158174772
"ENSMUSG00000016179.12","ENSMUSG00000016179",215303,"Camk1g","protein_coding","1",193028654,193052606
"ENSMUSG00000016181.11","ENSMUSG00000016181",215193,"Utp25","protein_coding","1",192773412,192812580
"ENSMUSG00000016194.15","ENSMUSG00000016194",15483,"Hsd11b1","protein_coding","1",192903942,192946383
"ENSMUSG00000016200.15","ENSMUSG00000016200",329324,"Syt14","protein_coding","1",192573541,192718083
"ENSMUSG00000016252.8","ENSMUSG00000016252",67126,"Atp5e","protein_coding","2",174302865,174305898
"ENSMUSG00000016253.13","ENSMUSG00000016253",57314,"Nelfcd","protein_coding","2",174257597,174269295
"ENSMUSG00000016255.6","ENSMUSG00000016255",545486,"Tubb1","protein_coding","2",174292488,174299675
"ENSMUSG00000016256.11","ENSMUSG00000016256",64138,"Ctsz","protein_coding","2",174269286,174280832
"ENSMUSG00000016257.16","ENSMUSG00000016257",66390,"Prelid3b","protein_coding","2",174306860,174314874
"ENSMUSG00000016262.15","ENSMUSG00000016262",214791,"Sertad4","protein_coding","1",192526796,192538064
"ENSMUSG00000016344.15","ENSMUSG00000016344",66496,"Ppdpf","protein_coding","2",180829040,180830564
"ENSMUSG00000016346.18","ENSMUSG00000016346",16536,"Kcnq2","protein_coding","2",180717372,180777093
"ENSMUSG00000016349.11","ENSMUSG00000016349",13628,"Eef1a2","protein_coding","2",180789446,180798807
"ENSMUSG00000016356.19","ENSMUSG00000016356",73368,"Col20a1","protein_coding","2",180628328,180660156
"ENSMUSG00000016386.16","ENSMUSG00000016386",77015,"Mpped2","protein_coding","2",106523614,106698701
"ENSMUSG00000016458.16","ENSMUSG00000016458",22431,"Wt1","protein_coding","2",104956874,105003961
"ENSMUSG00000016481.16","ENSMUSG00000016481",12946,"Cr1l","protein_coding","1",194779690,194813894
"ENSMUSG00000016493.14","ENSMUSG00000016493",17221,"Cd46","protein_coding","1",194719134,194774557
"ENSMUSG00000016494.10","ENSMUSG00000016494",12490,"Cd34","protein_coding","1",194621127,194643587
"ENSMUSG00000016526.9","ENSMUSG00000016526",226419,"Dyrk3","protein_coding","1",131055192,131066077
"ENSMUSG00000016528.11","ENSMUSG00000016528",17164,"Mapkapk2","protein_coding","1",130981437,131025563
"ENSMUSG00000016918.16","ENSMUSG00000016918",240725,"Sulf1","protein_coding","1",12762501,12931416
"ENSMUSG00000016921.15","ENSMUSG00000016921",67996,"Srsf6","protein_coding","2",162773448,162779041
"ENSMUSG00000016933.18","ENSMUSG00000016933",18803,"Plcg1","protein_coding","2",160573220,160617680
"ENSMUSG00000016995.18","ENSMUSG00000016995",17183,"Matn4","protein_coding","2",164231313,164247080
"ENSMUSG00000017002.15","ENSMUSG00000017002",20568,"Slpi","protein_coding","2",164195990,164231015
"ENSMUSG00000017007.10","ENSMUSG00000017007",19668,"Rbpjl","protein_coding","2",164245061,164257368
"ENSMUSG00000017009.4","ENSMUSG00000017009",20971,"Sdc4","protein_coding","2",164266167,164285807
"ENSMUSG00000017144.9","ENSMUSG00000017144",74194,"Rnd3","protein_coding","2",51020450,51039123
"ENSMUSG00000017299.14","ENSMUSG00000017299",76233,"Dnttip1","protein_coding","2",164587903,164610527
"ENSMUSG00000017307.17","ENSMUSG00000017307",170789,"Acot8","protein_coding","2",164634685,164646802
"ENSMUSG00000017412.16","ENSMUSG00000017412",12298,"Cacnb4","protein_coding","2",52318332,52566843
"ENSMUSG00000017418.15","ENSMUSG00000017418",75869,"Arl5b","protein_coding","2",15054206,15087267
"ENSMUSG00000017652.17","ENSMUSG00000017652",21939,"Cd40","protein_coding","2",164897547,164914868
"ENSMUSG00000017664.17","ENSMUSG00000017664",228875,"Slc35c2","protein_coding","2",165118474,165129789
"ENSMUSG00000017667.10","ENSMUSG00000017667",228876,"Zfp334","protein_coding","2",165216184,165230179
"ENSMUSG00000017670.17","ENSMUSG00000017670",140579,"Elmo2","protein_coding","2",165129951,165168399
"ENSMUSG00000017679.17","ENSMUSG00000017679",76080,"Ttpal","protein_coding","2",163444234,163460933
"ENSMUSG00000017688.16","ENSMUSG00000017688",30942,"Hnf4g","protein_coding","3",3573084,3724860
"ENSMUSG00000017697.4","ENSMUSG00000017697",11486,"Ada","protein_coding","2",163568504,163592159
"ENSMUSG00000017707.10","ENSMUSG00000017707",26943,"Serinc3","protein_coding","2",163465192,163487051
"ENSMUSG00000017721.16","ENSMUSG00000017721",78928,"Pigt","protein_coding","2",164339440,164350221
"ENSMUSG00000017723.12","ENSMUSG00000017723",67701,"Wfdc2","protein_coding","2",164404333,164410430
"ENSMUSG00000017734.16","ENSMUSG00000017734",52840,"Dbndd2","protein_coding","2",164328026,164335239
"ENSMUSG00000017737.3","ENSMUSG00000017737",17395,"Mmp9","protein_coding","2",164782700,164797770
"ENSMUSG00000017740.18","ENSMUSG00000017740",57138,"Slc12a5","protein_coding","2",164802722,164841651
"ENSMUSG00000017754.14","ENSMUSG00000017754",18830,"Pltp","protein_coding","2",164681438,164699631
"ENSMUSG00000017760.17","ENSMUSG00000017760",19025,"Ctsa","protein_coding","2",164674793,164682952
"ENSMUSG00000017764.3","ENSMUSG00000017764",71971,"Zswim1","protein_coding","2",164664606,164668791
"ENSMUSG00000017767.4","ENSMUSG00000017767",75642,"Spata25","protein_coding","2",164668309,164670457
"ENSMUSG00000017817.12","ENSMUSG00000017817",59091,"Jph2","protein_coding","2",163178162,163239913
"ENSMUSG00000017858.13","ENSMUSG00000017858",245866,"Ift52","protein_coding","2",162859274,162888061
"ENSMUSG00000017861.12","ENSMUSG00000017861",17865,"Mybl2","protein_coding","2",162896607,162926608
"ENSMUSG00000017868.17","ENSMUSG00000017868",27219,"Sgk2","protein_coding","2",162829250,162856047
"ENSMUSG00000017897.19","ENSMUSG00000017897",14049,"Eya2","protein_coding","2",165436952,165613647
"ENSMUSG00000017929.14","ENSMUSG00000017929",56336,"B4galt5","protein_coding","2",167140364,167191103
"ENSMUSG00000017943.16","ENSMUSG00000017943",228858,"Gdap1l1","protein_coding","2",163280396,163297244
"ENSMUSG00000017969.14","ENSMUSG00000017969",19223,"Ptgis","protein_coding","2",167033725,167082524
"ENSMUSG00000017999.17","ENSMUSG00000017999",228889,"Ddx27","protein_coding","2",166857113,166876867
"ENSMUSG00000018189.13","ENSMUSG00000018189",56207,"Uchl5","protein_coding","1",143653010,143683204
"ENSMUSG00000018196.19","ENSMUSG00000018196",69367,"Glrx2","protein_coding","1",143592076,143625414
"ENSMUSG00000018199.10","ENSMUSG00000018199",20822,"Ro60","protein_coding","1",143626528,143652806
"ENSMUSG00000018209.16","ENSMUSG00000018209",58231,"Stk4","protein_coding","2",163912242,163997444
"ENSMUSG00000018322.11","ENSMUSG00000018322",67145,"Tomm34","protein_coding","2",163895460,163913089
"ENSMUSG00000018326.10","ENSMUSG00000018326",54401,"Ywhab","protein_coding","2",163836880,163860508
"ENSMUSG00000018417.15","ENSMUSG00000018417",17912,"Myo1b","protein_coding","1",51788924,51955230
"ENSMUSG00000018459.16","ENSMUSG00000018459",114644,"Slc13a3","protein_coding","2",165246948,165315150
"ENSMUSG00000018770.10","ENSMUSG00000018770",228033,"Atp5g3","protein_coding","2",73738791,73741670
"ENSMUSG00000019188.17","ENSMUSG00000019188",14950,"H13","protein_coding","2",152511381,152550590
"ENSMUSG00000019230.15","ENSMUSG00000019230",16876,"Lhx9","protein_coding","1",138752924,138776315
"ENSMUSG00000019232.15","ENSMUSG00000019232",71760,"Etnppl","protein_coding","3",130411097,130431170
"ENSMUSG00000019338.14","ENSMUSG00000019338",78266,"Zfp687","protein_coding","3",94913901,94922759
"ENSMUSG00000019528.19","ENSMUSG00000019528",27357,"Gyg","protein_coding","3",20176248,20209481
"ENSMUSG00000019699.17","ENSMUSG00000019699",23797,"Akt3","protein_coding","1",176847639,177085769
"ENSMUSG00000019710.14","ENSMUSG00000019710",67707,"Mrpl24","protein_coding","3",87826813,87830979
"ENSMUSG00000019715.15","ENSMUSG00000019715",74412,"Gle1","protein_coding","2",29825438,29850383
"ENSMUSG00000020423.7","ENSMUSG00000020423",12227,"Btg2","protein_coding","1",134002908,134006858
"ENSMUSG00000022591.6","ENSMUSG00000022591",NA,"Gm9747","protein_coding","1",82210833,82213654
"ENSMUSG00000022995.17","ENSMUSG00000022995",13800,"Enah","protein_coding","1",181723949,181847555
"ENSMUSG00000023084.12","ENSMUSG00000023084",74485,"Lrrc71","protein_coding","3",87644230,87655932
"ENSMUSG00000023087.16","ENSMUSG00000023087",12457,"Noct","protein_coding","3",51131868,51159065
"ENSMUSG00000023094.15","ENSMUSG00000023094",76467,"Msrb2","protein_coding","2",19376251,19399787
"ENSMUSG00000023150.15","ENSMUSG00000023150",117198,"Ivns1abp","protein_coding","1",151220228,151240173
"ENSMUSG00000023206.17","ENSMUSG00000023206",16169,"Il15ra","protein_coding","2",11710101,11739128
"ENSMUSG00000023216.14","ENSMUSG00000023216",13828,"Epb42","protein_coding","2",120848372,120867553
"ENSMUSG00000023224.13","ENSMUSG00000023224",12258,"Serping1","protein_coding","2",84595731,84605788
"ENSMUSG00000023236.8","ENSMUSG00000023236",20394,"Scg5","protein_coding","2",113606707,113659466
"ENSMUSG00000023267.11","ENSMUSG00000023267",14409,"Gabrr2","protein_coding","4",33062999,33095865
"ENSMUSG00000023330.13","ENSMUSG00000023330",69185,"Dtwd1","protein_coding","2",125994061,126007199
"ENSMUSG00000023391.9","ENSMUSG00000023391",13392,"Dlx2","protein_coding","2",71373752,71377098
"ENSMUSG00000023393.16","ENSMUSG00000023393",228993,"Slc17a9","protein_coding","2",180367056,180384073
"ENSMUSG00000023572.17","ENSMUSG00000023572",17151,"Ccndbp1","protein_coding","2",120838884,120847385
"ENSMUSG00000025128.8","ENSMUSG00000025128",59058,"Bhlhe22","protein_coding","3",18108338,18111681
"ENSMUSG00000025201.8","ENSMUSG00000025201",NA,"Bloc1s2-ps","processed_pseudogene","2",52509766,52510197
"ENSMUSG00000025255.19","ENSMUSG00000025255",80892,"Zfhx4","protein_coding","3",5283586,5480917
"ENSMUSG00000025314.18","ENSMUSG00000025314",19271,"Ptprj","protein_coding","2",90260098,90410939
"ENSMUSG00000025437.16","ENSMUSG00000025437",170822,"Usp33","protein_coding","3",152052115,152099254
"ENSMUSG00000025716.15","ENSMUSG00000025716",667663,"Myo3a","protein_coding","2",22232314,22508264
"ENSMUSG00000025757.14","ENSMUSG00000025757",18415,"Hspa4l","protein_coding","3",40699814,40750538
"ENSMUSG00000025758.11","ENSMUSG00000025758",20873,"Plk4","protein_coding","3",40754454,40771318
"ENSMUSG00000025759.12","ENSMUSG00000025759",72175,"Mfsd8","protein_coding","3",40772538,40801321
"ENSMUSG00000025762.17","ENSMUSG00000025762",214048,"Larp1b","protein_coding","3",40904263,40994669
"ENSMUSG00000025764.15","ENSMUSG00000025764",269424,"Jade1","protein_coding","3",41510166,41571299
"ENSMUSG00000025766.15","ENSMUSG00000025766",73852,"D3Ertd751e","protein_coding","3",41697046,41757755
"ENSMUSG00000025776.14","ENSMUSG00000025776",83691,"Crispld1","protein_coding","1",17797269,17836568
"ENSMUSG00000025777.9","ENSMUSG00000025777",14545,"Gdap1","protein_coding","1",17215586,17234495
"ENSMUSG00000025779.11","ENSMUSG00000025779",17087,"Ly96","protein_coding","1",16758275,16779835
"ENSMUSG00000025780.8","ENSMUSG00000025780",209378,"Itih5","protein_coding","2",10158382,10261340
"ENSMUSG00000025781.15","ENSMUSG00000025781",11949,"Atp5c1","protein_coding","2",10060827,10085321
"ENSMUSG00000025782.13","ENSMUSG00000025782",209361,"Taf3","protein_coding","2",9919363,10053407
"ENSMUSG00000025815.14","ENSMUSG00000025815",209692,"Dhtkd1","protein_coding","2",5900926,5947603
"ENSMUSG00000025816.16","ENSMUSG00000025816",57743,"Sec61a2","protein_coding","2",5875798,5900243
"ENSMUSG00000025817.13","ENSMUSG00000025817",53893,"Nudt5","protein_coding","2",5849830,5876706
"ENSMUSG00000025900.14","ENSMUSG00000025900",19888,"Rp1","protein_coding","1",4069780,4479464
"ENSMUSG00000025902.14","ENSMUSG00000025902",20671,"Sox17","protein_coding","1",4561154,4567577
"ENSMUSG00000025903.15","ENSMUSG00000025903",18777,"Lypla1","protein_coding","1",4878011,4918633
"ENSMUSG00000025905.15","ENSMUSG00000025905",18387,"Oprk1","protein_coding","1",5658689,5676354
"ENSMUSG00000025907.15","ENSMUSG00000025907",12421,"Rb1cc1","protein_coding","1",6276421,6346872
"ENSMUSG00000025909.17","ENSMUSG00000025909",71096,"Sntg1","protein_coding","1",8431699,9370103
"ENSMUSG00000025911.15","ENSMUSG00000025911",76187,"Adhfe1","protein_coding","1",9618173,9650898
"ENSMUSG00000025912.17","ENSMUSG00000025912",17864,"Mybl1","protein_coding","1",9737640,9770434
"ENSMUSG00000025915.15","ENSMUSG00000025915",170755,"Sgk3","protein_coding","1",9868332,9971070
"ENSMUSG00000025916.11","ENSMUSG00000025916",69312,"Ppp1r42","protein_coding","1",10038849,10079361
"ENSMUSG00000025917.10","ENSMUSG00000025917",26754,"Cops5","protein_coding","1",10094826,10108393
"ENSMUSG00000025920.20","ENSMUSG00000025920",29819,"Stau2","protein_coding","1",16298898,16590336
"ENSMUSG00000025921.8","ENSMUSG00000025921",98711,"Rdh10","protein_coding","1",16175998,16203958
"ENSMUSG00000025925.15","ENSMUSG00000025925",21749,"Terf1","protein_coding","1",15875870,15914276
"ENSMUSG00000025927.14","ENSMUSG00000025927",21419,"Tfap2b","protein_coding","1",19279138,19308800
"ENSMUSG00000025930.7","ENSMUSG00000025930",17681,"Msc","protein_coding","1",14823570,14826216
"ENSMUSG00000025931.16","ENSMUSG00000025931",74229,"Paqr8","protein_coding","1",20960830,21009874
"ENSMUSG00000025932.15","ENSMUSG00000025932",14048,"Eya1","protein_coding","1",14239178,14380459
"ENSMUSG00000025933.16","ENSMUSG00000025933",75712,"Tmem14a","protein_coding","1",21288799,21300391
"ENSMUSG00000025934.16","ENSMUSG00000025934",14859,"Gsta3","protein_coding","1",21310813,21335885
"ENSMUSG00000025935.11","ENSMUSG00000025935",72265,"Tram1","protein_coding","1",13634922,13660134
"ENSMUSG00000025937.7","ENSMUSG00000025937",212442,"Lactb2","protein_coding","1",13693554,13730770
"ENSMUSG00000025938.17","ENSMUSG00000025938",240726,"Slco5a1","protein_coding","1",12936773,13062874
"ENSMUSG00000025939.20","ENSMUSG00000025939",66799,"Ube2w","protein_coding","1",16611014,16689713
"ENSMUSG00000025940.7","ENSMUSG00000025940",70397,"Tmem70","protein_coding","1",16735431,16748499
"ENSMUSG00000025946.14","ENSMUSG00000025946",213527,"Pth2r","protein_coding","1",65321215,65428403
"ENSMUSG00000025949.17","ENSMUSG00000025949",18711,"Pikfyve","protein_coding","1",65225842,65317854
"ENSMUSG00000025950.17","ENSMUSG00000025950",15926,"Idh1","protein_coding","1",65197775,65225659
"ENSMUSG00000025955.14","ENSMUSG00000025955",70861,"Akr1cl","protein_coding","1",65051848,65071918
"ENSMUSG00000025956.11","ENSMUSG00000025956",67099,"Mettl21a","protein_coding","1",64645632,64656401
"ENSMUSG00000025958.15","ENSMUSG00000025958",12912,"Creb1","protein_coding","1",64571804,64643707
"ENSMUSG00000025959.14","ENSMUSG00000025959",93691,"Klf7","protein_coding","1",64068606,64161441
"ENSMUSG00000025961.2","ENSMUSG00000025961",74426,"4933402D24Rik","lncRNA","1",63794066,63808426
"ENSMUSG00000025962.16","ENSMUSG00000025962",75619,"Fastkd2","protein_coding","1",63769773,63793814
"ENSMUSG00000025963.6","ENSMUSG00000025963",76668,"Mdh1b","protein_coding","1",63737978,63769477
"ENSMUSG00000025964.16","ENSMUSG00000025964",23792,"Adam23","protein_coding","1",63485050,63635435
"ENSMUSG00000025967.17","ENSMUSG00000025967",55949,"Eef1b2","protein_coding","1",63215984,63219645
"ENSMUSG00000025968.17","ENSMUSG00000025968",227197,"Ndufs1","protein_coding","1",63182755,63215992
"ENSMUSG00000025969.16","ENSMUSG00000025969",18187,"Nrp2","protein_coding","1",62742444,62857854
"ENSMUSG00000025971.7","ENSMUSG00000025971",68115,"Maip1","protein_coding","1",57445487,57457112
"ENSMUSG00000025978.15","ENSMUSG00000025978",74013,"Rftn2","protein_coding","1",55209318,55265941
"ENSMUSG00000025979.14","ENSMUSG00000025979",19070,"Mob4","protein_coding","1",55170390,55194058
"ENSMUSG00000025980.15","ENSMUSG00000025980",15510,"Hspd1","protein_coding","1",55116994,55127402
"ENSMUSG00000025981.14","ENSMUSG00000025981",67876,"Coq10b","protein_coding","1",55091929,55111861
"ENSMUSG00000025982.14","ENSMUSG00000025982",81898,"Sf3b1","protein_coding","1",55024328,55066640
"ENSMUSG00000025983.12","ENSMUSG00000025983",78016,"Ccdc150","protein_coding","1",54289842,54407886
"ENSMUSG00000025986.7","ENSMUSG00000025986",227059,"Slc39a10","protein_coding","1",46846704,46932012
"ENSMUSG00000025991.9","ENSMUSG00000025991",227231,"Cps1","protein_coding","1",67162185,67270418
"ENSMUSG00000025993.11","ENSMUSG00000025993",53945,"Slc40a1","protein_coding","1",45947228,45965683
"ENSMUSG00000025995.17","ENSMUSG00000025995",73674,"Wdr75","protein_coding","1",45834326,45862779
"ENSMUSG00000025997.14","ENSMUSG00000025997",22779,"Ikzf2","protein_coding","1",69570373,69726404
"ENSMUSG00000026000.17","ENSMUSG00000026000",14768,"Lancl1","protein_coding","1",67039676,67078031
"ENSMUSG00000026003.6","ENSMUSG00000026003",11363,"Acadl","protein_coding","1",66869998,66902436
"ENSMUSG00000026004.16","ENSMUSG00000026004",68691,"Kansl1l","protein_coding","1",66758407,66856721
"ENSMUSG00000026005.16","ENSMUSG00000026005",66646,"Rpe","protein_coding","1",66739990,66758964
"ENSMUSG00000026009.15","ENSMUSG00000026009",54167,"Icos","protein_coding","1",61017086,61039479
"ENSMUSG00000026012.3","ENSMUSG00000026012",12487,"Cd28","protein_coding","1",60755959,60812518
"ENSMUSG00000026014.16","ENSMUSG00000026014",77300,"Raph1","protein_coding","1",60521451,60606263
"ENSMUSG00000026017.14","ENSMUSG00000026017",241066,"Carf","protein_coding","1",60137406,60193112
"ENSMUSG00000026018.13","ENSMUSG00000026018",70375,"Ica1l","protein_coding","1",60021649,60082343
"ENSMUSG00000026019.16","ENSMUSG00000026019",57750,"Wdr12","protein_coding","1",60108944,60137804
"ENSMUSG00000026020.10","ENSMUSG00000026020",55989,"Nop58","protein_coding","1",59724130,59758203
"ENSMUSG00000026021.16","ENSMUSG00000026021",22218,"Sumo1","protein_coding","1",59625717,59709993
"ENSMUSG00000026023.17","ENSMUSG00000026023",271697,"Cdk15","protein_coding","1",59296065,59392152
