"ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position","p.overall","q.overall","post.hoc.A.By.p","post.hoc.peak.By.p","post.hoc.M.By.p","post.hoc.A.By.q","post.hoc.peak.By.q","post.hoc.M.By.q","A1","A2","delta.A","p.delta.A","q.delta.A","peak1","peak2","delta.peak","p.delta.peak","q.delta.peak","M1","M2","delta.M","p.delta.M","q.delta.M","P"
"ENSMUSG00000052748",66875,"Swt1","protein_coding","1",151243450,151304206,0.022,0.038,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.093,0.108,0.015,0.676,0.999,16.791,12.17,-4.621,0.002,0.007,8.448,8.448,0.001,0.984,0.994,24
"ENSMUSG00000053286",98685,"Trmt1l","protein_coding","1",151304293,151333912,0.325,0.353,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.07,0.069,-0.002,0.954,0.999,16.301,13.486,-2.814,0.069,0.085,10.125,10.119,-0.006,0.754,0.904,24
"ENSMUSG00000026482",19731,"Rgl1","protein_coding","1",152392511,152642102,0.005,0.012,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.076,0.066,-0.009,0.722,0.999,19.64,14.825,-4.815,0.002,0.007,12.127,12.162,0.034,0.063,0.291,24
"ENSMUSG00000042708",71836,"Shcbp1l","protein_coding","1",153300908,153328320,0.014,0.026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.082,0.057,-0.025,0.455,0.999,10.379,6.194,-4.186,0.031,0.044,6.553,6.605,0.053,0.028,0.216,24
"ENSMUSG00000042699",13211,"Dhx9","protein_coding","1",153331504,153363406,0.086,0.112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.069,0.058,-0.011,0.729,0.999,20.199,18.477,-1.722,0.358,0.378,12.963,12.912,-0.051,0.021,0.194,24
"ENSMUSG00000026475",19734,"Rgs16","protein_coding","1",153616095,153621214,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.526,0.295,-0.23,0.012,0.531,5.409,1.629,-3.78,0,0.003,11.439,11.532,0.093,0.148,0.438,24
"ENSMUSG00000026473",14645,"Glul","protein_coding","1",153775690,153785469,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.276,0.238,-0.039,0.472,0.999,17.435,13.427,-4.007,0,0,15.918,15.873,-0.046,0.229,0.534,24
"ENSMUSG00000066797",100503355,"Zfp648","protein_coding","1",154076933,154081435,0.76,0.771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.107,0.079,-0.028,0.448,0.999,0.055,22.971,22.916,0.479,0.496,6.603,6.608,0.005,0.832,0.939,24
"ENSMUSG00000056708",15939,"Ier5","protein_coding","1",154972107,154975382,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.179,0.094,-0.085,0.022,0.614,0.681,20.268,19.587,0.001,0.004,10.619,10.599,-0.02,0.446,0.723,24
"ENSMUSG00000026601",77352,"Axdnd1","protein_coding","1",156151079,156248729,0.383,0.409,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13,0.087,-0.043,0.296,0.982,6.401,4.411,-1.99,0.214,0.234,7.004,6.988,-0.016,0.598,0.825,24
"ENSMUSG00000040782",26374,"Cop1","protein_coding","1",159059890,159175210,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.094,0.081,-0.014,0.555,0.999,18.015,13.339,-4.676,0,0.002,10.74,10.739,-0.001,0.929,0.975,24
"ENSMUSG00000014226",12301,"Cacybp","protein_coding","1",160029937,160040445,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.129,0.087,-0.042,0.198,0.962,18.647,13.829,-4.818,0,0.003,11.769,11.786,0.017,0.452,0.729,24
"ENSMUSG00000026701",11758,"Prdx6","protein_coding","1",161067682,161078789,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.133,0.111,-0.022,0.609,0.999,19.367,12.499,-6.868,0.001,0.003,13.084,13.007,-0.077,0.01,0.144,24
"ENSMUSG00000026698",67292,"Pigc","protein_coding","1",161796755,161801004,0.034,0.052,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.068,0.06,-0.008,0.765,0.999,17.458,12.462,-4.996,0.006,0.014,8.93,8.912,-0.018,0.337,0.635,24
"ENSMUSG00000040181",14261,"Fmo1","protein_coding","1",162657130,162694179,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.13,0.101,-0.029,0.488,0.999,19.788,12.821,-6.967,0,0.003,9.785,9.695,-0.09,0.002,0.111,24
"ENSMUSG00000040170",55990,"Fmo2","protein_coding","1",162701886,162726295,0.012,0.024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.325,0.222,-0.103,0.279,0.981,14.686,11.66,-3.026,0.042,0.056,7.62,7.463,-0.157,0.02,0.191,24
"ENSMUSG00000026586",18933,"Prrx1","protein_coding","1",163072688,163141279,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.086,0.076,-0.01,0.77,0.999,21.53,11.234,-10.295,0.006,0.013,9.279,9.237,-0.042,0.081,0.325,24
"ENSMUSG00000040113",240879,"Mettl11b","protein_coding","1",163529825,163552801,0.007,0.017,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.097,0.093,-0.004,0.908,0.999,17.436,12.544,-4.892,0.002,0.007,6.207,6.17,-0.037,0.141,0.43,24
"ENSMUSG00000070532",78465,"Ccdc190","protein_coding","1",169756217,169762222,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.189,0.064,-0.125,0,0.075,23.713,19.187,-4.526,0.013,0.023,10.377,10.384,0.006,0.791,0.921,24
"ENSMUSG00000026659",80915,"Dusp12","protein_coding","1",170701067,170713109,0.057,0.079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.077,0.061,-0.016,0.603,0.999,7.617,3.352,-4.265,0.03,0.042,9.024,9.055,0.03,0.169,0.465,24
"ENSMUSG00000053483",30941,"Usp21","protein_coding","1",171109519,171115564,0.202,0.231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.041,0.038,-0.003,0.872,0.999,17.195,13.477,-3.719,0.043,0.057,10.464,10.453,-0.01,0.414,0.701,24
"ENSMUSG00000013997",27045,"Nit1","protein_coding","1",171165576,171173214,0.051,0.073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.047,0.05,0.003,0.891,0.999,22.785,18.159,-4.626,0.005,0.012,9.869,9.873,0.005,0.743,0.903,24
"ENSMUSG00000045259",68874,"Klhdc9","protein_coding","1",171186014,171188366,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.224,0.172,-0.052,0.253,0.981,6.571,2.275,-4.295,0,0.001,8.409,8.449,0.04,0.212,0.519,24
"ENSMUSG00000006411",71740,"Nectin4","protein_coding","1",171197667,171216166,0.01,0.021,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.083,0.106,0.023,0.581,0.999,7.188,1.592,-5.595,0.011,0.02,7.548,7.586,0.039,0.183,0.486,24
"ENSMUSG00000026556",93840,"Vangl2","protein_coding","1",171828527,171856011,0.011,0.023,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.075,0.063,-0.013,0.554,0.999,5.398,1.313,-4.085,0.003,0.009,10.886,10.904,0.018,0.233,0.537,24
"ENSMUSG00000003458",59287,"Ncstn","protein_coding","1",171893580,171910362,0.019,0.034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059,0.039,-0.02,0.315,0.995,5.05,1.207,-3.843,0.038,0.051,11.421,11.393,-0.029,0.047,0.268,24
"ENSMUSG00000007107",27222,"Atp1a4","protein_coding","1",172051080,172085981,0.001,0.005,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.124,0.082,-0.042,0.21,0.974,8.909,5.566,-3.343,0.016,0.026,6.34,6.268,-0.073,0.003,0.111,24
"ENSMUSG00000039783",98256,"Kmo","protein_coding","1",175447947,175489682,0.143,0.172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.086,0.088,0.002,0.96,0.999,0.937,20.929,19.992,0.038,0.052,6.209,6.184,-0.025,0.397,0.693,24
"ENSMUSG00000026504",76816,"Sdccag8","protein_coding","1",176642226,176848003,0.091,0.117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.07,0.079,0.008,0.742,0.999,18.68,15.419,-3.262,0.022,0.034,9.336,9.356,0.02,0.269,0.573,24
"ENSMUSG00000063659",30928,"Zbtb18","protein_coding","1",177269917,177278330,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.066,0.051,-0.014,0.462,0.999,21.486,15.419,-6.067,0,0.002,11.132,11.128,-0.004,0.767,0.907,24
"ENSMUSG00000091476",545391,"Catspere2","protein_coding","1",177810989,178000271,0.001,0.005,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.087,0.115,0.028,0.413,0.999,10.832,5.121,-5.711,0.001,0.004,7.246,7.255,0.009,0.726,0.892,24
"ENSMUSG00000039630",51810,"Hnrnpu","protein_coding","1",178148673,178165362,0.056,0.079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.099,0.077,-0.022,0.395,0.999,16.618,13.583,-3.034,0.018,0.028,13.967,13.953,-0.015,0.433,0.715,24
"ENSMUSG00000010609",19165,"Psen2","protein_coding","1",180054569,180091003,0.44,0.463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059,0.053,-0.006,0.776,0.999,4.208,2.332,-1.877,0.232,0.252,10.076,10.093,0.018,0.261,0.566,24
"ENSMUSG00000058729",72568,"Lin9","protein_coding","1",180468715,180518259,0.075,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.065,0.071,0.006,0.852,0.999,14.969,10.849,-4.12,0.019,0.03,8.066,8.038,-0.027,0.193,0.499,24
"ENSMUSG00000038793",13590,"Lefty1","protein_coding","1",180762587,180765965,0.05,0.072,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.115,0.1,-0.015,0.723,0.999,10.403,6.631,-3.772,0.023,0.034,7.131,7.08,-0.051,0.1,0.366,24
"ENSMUSG00000026509",12334,"Capn2","protein_coding","1",182294825,182345173,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.072,0.073,0.001,0.981,0.999,19.047,13.484,-5.563,0,0.001,12.461,12.415,-0.045,0.003,0.111,24
"ENSMUSG00000026621",66112,"Mtarc1","protein_coding","1",184518964,184543510,0.022,0.037,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.112,0.096,-0.016,0.653,0.999,4.758,0.784,-3.974,0.006,0.015,6.538,6.506,-0.032,0.217,0.523,24
"ENSMUSG00000026618",381314,"Iars2","protein_coding","1",185016923,185061593,0.138,0.166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.034,0.032,-0.002,0.865,0.999,7.693,3.549,-4.145,0.022,0.033,11.307,11.314,0.006,0.527,0.782,24
"ENSMUSG00000026617",23827,"Bpnt1","protein_coding","1",185064346,185089974,0.024,0.039,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.08,0.067,-0.013,0.554,0.999,17.478,13.771,-3.707,0.004,0.012,10.824,10.837,0.013,0.406,0.699,24
"ENSMUSG00000039246",226791,"Lyplal1","protein_coding","1",185819928,185849507,0.042,0.063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.079,0.062,-0.018,0.582,0.999,7.408,4.271,-3.137,0.087,0.104,7.767,7.816,0.05,0.031,0.224,24
"ENSMUSG00000039239",21808,"Tgfb2","protein_coding","1",186354989,186438186,0.216,0.245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.069,0.067,-0.001,0.967,0.999,2.291,3.705,1.414,0.476,0.493,9.994,9.946,-0.048,0.051,0.278,24
"ENSMUSG00000001305",67223,"Rrp15","protein_coding","1",186453175,186481555,0.057,0.079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.064,0.044,-0.02,0.381,0.999,9.11,4.484,-4.626,0.018,0.028,8.725,8.732,0.007,0.663,0.856,24
"ENSMUSG00000026608",226823,"Kctd3","protein_coding","1",188703292,188740038,0.09,0.116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,0.035,-0.015,0.323,0.995,15.152,11.763,-3.389,0.027,0.039,11.916,11.907,-0.009,0.409,0.699,24
"ENSMUSG00000037568",226841,"Vash2","protein_coding","1",190679843,190711493,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.107,0.062,-0.046,0.201,0.962,9.055,0.492,-8.564,0.005,0.013,8.389,8.428,0.038,0.123,0.401,24
"ENSMUSG00000066595",226844,"Flvcr1","protein_coding","1",190738044,190758355,0.002,0.008,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.082,0.06,-0.022,0.306,0.989,9.582,4.696,-4.886,0,0.003,9.759,9.761,0.002,0.905,0.968,24
"ENSMUSG00000037434",22782,"Slc30a1","protein_coding","1",191638879,191645359,0.012,0.024,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.106,0.11,0.004,0.89,0.999,5.005,1.641,-3.363,0.001,0.006,11.248,11.233,-0.014,0.462,0.736,24
"ENSMUSG00000016481",12946,"Cr1l","protein_coding","1",194779690,194813894,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.129,0.072,-0.057,0.039,0.749,20.22,15.607,-4.614,0,0.003,10.184,10.131,-0.054,0.006,0.13,24
"ENSMUSG00000039496",227526,"Cdnf","protein_coding","2",3514067,3527413,0.756,0.768,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.082,0.062,-0.02,0.546,0.999,5.351,3.721,-1.63,0.388,0.407,7.139,7.144,0.005,0.837,0.943,24
"ENSMUSG00000026664",16922,"Phyh","protein_coding","2",4923830,4943541,0.541,0.561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,0.049,0.009,0.647,0.999,9.055,6.979,-2.076,0.211,0.23,11.803,11.811,0.008,0.55,0.793,24
"ENSMUSG00000026672",71648,"Optn","protein_coding","2",5025453,5068862,0.001,0.002,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.118,0.064,-0.053,0.088,0.877,7.694,4.116,-3.578,0.011,0.02,10.519,10.585,0.066,0.004,0.111,24
NA,NA,NA,NA,NA,NA,NA,0.007,0.015,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.078,0.066,-0.012,0.65,0.999,19.332,13.637,-5.695,0.001,0.006,9.132,9.14,0.009,0.648,0.852,24
"ENSMUSG00000025816",57743,"Sec61a2","protein_coding","2",5875798,5900243,0.013,0.026,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.082,0.053,-0.029,0.224,0.981,13.756,9.71,-4.047,0.005,0.012,10.844,10.859,0.015,0.383,0.678,24
"ENSMUSG00000043241",326622,"Upf2","protein_coding","2",5956280,6061514,0.095,0.121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.099,0.075,-0.024,0.406,0.999,19.19,16.027,-3.163,0.019,0.03,11.887,11.884,-0.003,0.879,0.957,24
"ENSMUSG00000039063",67856,"Echdc3","protein_coding","2",6193276,6217844,0.278,0.306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.083,0.085,0.002,0.963,0.999,4.46,1.049,-3.41,0.057,0.073,7.308,7.3,-0.007,0.782,0.914,24
"ENSMUSG00000026773",170768,"Pfkfb3","protein_coding","2",11476244,11558888,0.013,0.026,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.102,0.093,-0.009,0.749,0.999,20.69,16.854,-3.836,0.001,0.005,11.236,11.233,-0.003,0.887,0.96,24
"ENSMUSG00000023206",16169,"Il15ra","protein_coding","2",11710101,11739128,0.004,0.011,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.126,0.087,-0.039,0.294,0.981,11.797,6.94,-4.857,0.001,0.004,7.258,7.272,0.014,0.598,0.826,24
"ENSMUSG00000049630",227580,"C1ql3","protein_coding","2",13008268,13016617,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.315,0.287,-0.028,0.712,0.999,9.794,4.999,-4.795,0,0,10.44,10.409,-0.031,0.575,0.81,24
"ENSMUSG00000003418",241230,"St8sia6","protein_coding","2",13655832,13798875,0.016,0.03,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.083,0.12,0.037,0.412,0.999,9.696,4.249,-5.447,0.004,0.011,9.642,9.591,-0.051,0.12,0.401,24
"ENSMUSG00000026740",13418,"Dnajc1","protein_coding","2",18200465,18397641,0.014,0.027,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.087,0.069,-0.018,0.561,0.999,19.467,14.269,-5.198,0.004,0.012,10.079,10.06,-0.019,0.379,0.673,24
"ENSMUSG00000058835",11308,"Abi1","protein_coding","2",22830085,22930253,0.072,0.096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.035,0.042,0.007,0.689,0.999,12.7,7.924,-4.776,0.007,0.015,11.655,11.658,0.003,0.819,0.934,24
"ENSMUSG00000026972",215705,"Arrdc1","protein_coding","2",24815364,24825264,0.004,0.011,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.062,0.071,0.008,0.802,0.999,9.628,2.175,-7.453,0.01,0.019,8.529,8.561,0.033,0.158,0.45,24
"ENSMUSG00000036833",241274,"Pnpla7","protein_coding","2",24866045,24944069,0.025,0.041,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.134,0.092,-0.042,0.265,0.981,16.264,12.511,-3.753,0.016,0.026,10.154,10.133,-0.021,0.433,0.715,24
"ENSMUSG00000078202",67122,"Nrarp","protein_coding","2",25070770,25073351,0.655,0.669,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.076,0.082,0.006,0.859,0.999,6.899,5.851,-1.049,0.539,0.554,11.071,11.097,0.026,0.292,0.59,24
"ENSMUSG00000036752",227613,"Tubb4b","protein_coding","2",25112172,25114714,0.026,0.042,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.058,0.044,-0.014,0.56,0.999,2.05,19.957,17.908,0.009,0.017,13.969,13.969,0,0.986,0.994,24
"ENSMUSG00000078201",227615,"Tmem203","protein_coding","2",25145451,25146304,0.091,0.117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.062,0.065,0.003,0.912,0.999,5.691,1.969,-3.722,0.024,0.035,8.678,8.698,0.021,0.254,0.561,24
"ENSMUSG00000036646",227619,"Man1b1","protein_coding","2",25222350,25242224,0.275,0.304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.051,0.036,-0.015,0.35,0.995,7.402,5.303,-2.099,0.181,0.201,12.216,12.23,0.014,0.243,0.551,24
"ENSMUSG00000026958",83768,"Dpp7","protein_coding","2",25242288,25246371,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.12,0.079,-0.041,0.138,0.901,1.538,20.474,18.935,0,0.001,9.402,9.39,-0.012,0.538,0.787,24
"ENSMUSG00000047617",227622,"Paxx","protein_coding","2",25345153,25351106,0.005,0.013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.134,0.065,-0.07,0.057,0.79,10.925,7.311,-3.614,0.038,0.051,9.609,9.654,0.046,0.08,0.324,24
"ENSMUSG00000015095",30839,"Fbxw5","protein_coding","2",25390762,25395483,0.022,0.037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.047,0.037,-0.01,0.566,0.999,4.122,23.418,19.296,0.018,0.029,11.609,11.63,0.022,0.079,0.323,24
"ENSMUSG00000026939",51875,"Tmem141","protein_coding","2",25510079,25512017,0.038,0.057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.089,0.073,-0.016,0.611,0.999,7.661,4.329,-3.332,0.046,0.06,9.057,9.101,0.044,0.056,0.281,24
"ENSMUSG00000087679",109299,"Tmem250-ps","protein_coding","2",26026826,26030533,0.073,0.097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.055,0.043,-0.012,0.544,0.999,23.206,18.745,-4.461,0.015,0.025,11.942,11.947,0.004,0.775,0.911,24
"ENSMUSG00000048038",329366,"Ccdc187","protein_coding","2",26133481,26184569,0.001,0.005,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.189,0.139,-0.051,0.395,0.999,8.69,2.741,-5.949,0,0.003,9.091,9.121,0.03,0.479,0.748,24
"ENSMUSG00000036281",227644,"Snapc4","protein_coding","2",26252777,26270665,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.151,0.07,-0.082,0.038,0.748,10.652,5.439,-5.214,0.007,0.015,9.947,10.001,0.055,0.052,0.278,24
"ENSMUSG00000026926",66865,"Pmpca","protein_coding","2",26279351,26287134,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.073,0.041,-0.032,0.053,0.79,8.508,3.302,-5.206,0,0.001,11.492,11.509,0.017,0.147,0.438,24
"ENSMUSG00000015790",20930,"Surf1","protein_coding","2",26803393,26806542,0.019,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059,0.055,-0.004,0.871,0.999,12.762,9.159,-3.602,0.054,0.068,11.044,11.089,0.045,0.018,0.181,24
"ENSMUSG00000052406",227656,"Rexo4","protein_coding","2",26843575,26854398,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.118,0.125,0.006,0.832,0.999,18.973,14.613,-4.36,0,0.001,10.261,10.309,0.048,0.025,0.205,24
NA,NA,NA,NA,NA,NA,NA,0.018,0.032,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.062,0.051,-0.011,0.584,0.999,17.662,13.487,-4.174,0.006,0.014,12.092,12.068,-0.024,0.102,0.369,24
"ENSMUSG00000026831",69327,"Pierce1","protein_coding","2",28352013,28356344,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.143,0.161,0.018,0.685,0.999,19.635,13.819,-5.816,0,0,8.789,8.837,0.048,0.121,0.401,24
"ENSMUSG00000026807",68870,"Ak8","protein_coding","2",28590176,28703177,0.019,0.033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.171,0.1,-0.072,0.087,0.877,6.798,3.395,-3.403,0.023,0.034,7.687,7.703,0.017,0.572,0.809,24
"ENSMUSG00000035513",171171,"Ntng2","protein_coding","2",29084553,29143017,0.351,0.378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.109,0.119,0.01,0.806,0.999,6.329,4.765,-1.564,0.267,0.287,9.084,9.042,-0.042,0.152,0.445,24
"ENSMUSG00000039826",227682,"Trub2","protein_coding","2",29651236,29678514,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.116,0.091,-0.025,0.427,0.999,9.006,4.073,-4.933,0,0.001,9.684,9.737,0.054,0.018,0.181,24
"ENSMUSG00000039787",99151,"Cercam","protein_coding","2",29759176,29772852,0.345,0.372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.08,0.072,-0.008,0.79,0.999,4.602,2.268,-2.333,0.121,0.14,8.833,8.815,-0.018,0.383,0.678,24
"ENSMUSG00000026790",18286,"Odf2","protein_coding","2",29779233,29821758,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.15,0.098,-0.052,0.109,0.878,9.219,3.781,-5.437,0,0,11.124,11.16,0.036,0.122,0.401,24
"ENSMUSG00000019715",74412,"Gle1","protein_coding","2",29825438,29850383,0.011,0.022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.051,0.032,-0.019,0.152,0.912,12.147,8.4,-3.747,0.01,0.019,11.018,11.031,0.013,0.156,0.448,24
"ENSMUSG00000039660",227695,"Spout1","protein_coding","2",30063465,30068471,0.014,0.026,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.079,0.057,-0.022,0.433,0.999,19.175,14.375,-4.8,0.014,0.024,10.292,10.327,0.035,0.084,0.332,24
"ENSMUSG00000039648",70266,"Kyat1","protein_coding","2",30075136,30095859,0.002,0.006,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.135,0.083,-0.052,0.136,0.901,8.164,3.545,-4.619,0.003,0.009,8.743,8.774,0.031,0.211,0.519,24
"ENSMUSG00000007476",241296,"Lrrc8a","protein_coding","2",30127727,30153802,0.013,0.025,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.14,0.121,-0.02,0.583,0.999,14.755,11.303,-3.452,0.002,0.007,9.885,9.892,0.008,0.762,0.907,24
"ENSMUSG00000026860",227700,"Sh3glb2","protein_coding","2",30234821,30249349,0,0.002,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.086,0.05,-0.036,0.191,0.962,10.427,6.499,-3.927,0.027,0.039,12.187,12.252,0.065,0.001,0.111,24
"ENSMUSG00000047363",78617,"Cstad","protein_coding","2",30485052,30498955,0.213,0.243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.136,0.079,-0.057,0.11,0.878,6.113,4.907,-1.205,0.385,0.404,6.751,6.779,0.028,0.275,0.576,24
"ENSMUSG00000026843",320267,"Fubp3","protein_coding","2",31462663,31507538,0.052,0.074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.066,0.072,0.006,0.815,0.999,7.21,3.514,-3.695,0.019,0.03,10.653,10.622,-0.031,0.1,0.366,24
"ENSMUSG00000001864",108897,"Aif1l","protein_coding","2",31840151,31863454,0.341,0.369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.174,0.103,-0.071,0.181,0.947,2.037,1.225,-0.812,0.613,0.625,9.655,9.619,-0.035,0.352,0.649,24
"ENSMUSG00000039254",99011,"Pomt1","protein_coding","2",32126602,32145017,0,0.001,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.087,0.072,-0.015,0.539,0.999,0.505,19.059,18.555,0,0.001,9.61,9.584,-0.026,0.142,0.431,24
"ENSMUSG00000079442",20448,"St6galnac4","protein_coding","2",32477107,32489710,0.213,0.243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04,0.049,0.009,0.644,0.999,19.277,16.455,-2.822,0.11,0.129,10.183,10.204,0.021,0.137,0.425,24
"ENSMUSG00000026814",13805,"Eng","protein_coding","2",32536607,32572681,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.108,0.088,-0.02,0.657,0.999,22.863,16.537,-6.326,0.003,0.009,10.644,10.572,-0.072,0.025,0.205,24
"ENSMUSG00000009566",14287,"Fpgs","protein_coding","2",32572621,32594157,0.021,0.036,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.111,0.076,-0.035,0.261,0.981,6.049,2.183,-3.866,0.008,0.016,8.313,8.329,0.016,0.449,0.727,24
"ENSMUSG00000059013",27387,"Sh2d3c","protein_coding","2",32611067,32645524,0,0.002,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.053,0.087,0.034,0.245,0.981,7.843,23.313,15.47,0.014,0.023,10.485,10.499,0.015,0.475,0.746,24
"ENSMUSG00000038987",227736,"Cfap157","protein_coding","2",32667393,32674440,0.028,0.045,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.132,0.096,-0.037,0.453,0.999,4.831,23.627,18.797,0.013,0.023,7.339,7.336,-0.004,0.915,0.971,24
"ENSMUSG00000026791",56017,"Slc2a8","protein_coding","2",32863002,32872095,0.01,0.021,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.081,0.051,-0.029,0.202,0.963,8.28,3.527,-4.753,0.007,0.015,9.688,9.696,0.008,0.607,0.829,24
