"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensemblid","entrezgene","gene_symbol","gene_biotype","chromosome_name","chromosome_start","chromosome_end"
"127","ENSMUSG00000037762.7",431.275380483969,-0.312843524107601,0.0690927391682735,-4.52787844097017,5.95788367323783e-06,0.000748481413271241,"ENSMUSG00000037762",66859,"Slc16a9","protein_coding","10",70080930,70121798
"128","ENSMUSG00000053617.13",2933.77496518936,-0.249993868778094,0.0553865669934206,-4.51361913815296,6.37306218787073e-06,0.000790508659037684,"ENSMUSG00000053617",14218,"Sh3pxd2a","protein_coding","19",47248613,47452840
"129","ENSMUSG00000041577.6",2664.41822021168,-0.240693390316886,0.0533882547598785,-4.50835846572321,6.53311284754652e-06,0.000799185410013335,"ENSMUSG00000041577",116847,"Prelp","protein_coding","1",133838042,133849152
"130","ENSMUSG00000031714.10",3076.45005151621,-0.208078758896889,0.0461575095359635,-4.50801529347603,6.54368604281247e-06,0.000799185410013335,"ENSMUSG00000031714",14388,"Gab1","protein_coding","8",81491067,81607148
"131","ENSMUSG00000021943.8",541.984396674417,-0.270657772748952,0.0601257487344556,-4.50152852057291,6.74665097759493e-06,0.000817683798254006,"ENSMUSG00000021943",14560,"Gdf10","protein_coding","14",33645544,33659940
"132","ENSMUSG00000053965.11",379.167620438087,-0.299989885362965,0.0667466789545894,-4.49445410710338,6.97486432323088e-06,0.000832630983909299,"ENSMUSG00000053965",242202,"Pde5a","protein_coding","3",122522596,122653023
"133","ENSMUSG00000094152.6",124.822140680548,0.231290042778702,0.0514582777971968,4.49471013566065,6.96647786117299e-06,0.000832630983909299,"ENSMUSG00000094152",381884,"Slc6a16","protein_coding","7",44890509,44922791
"134","ENSMUSG00000045636.17",3129.93870521547,-0.107702200945568,0.0240846587010831,-4.47181761146254,7.75575628881937e-06,0.000918941362668546,"ENSMUSG00000045636",102103,"Mtus1","protein_coding","8",41443951,41586763
"135","ENSMUSG00000017707.10",11325.3732747431,-0.0847365876962881,0.0189991505654507,-4.46001979953664,8.19520816431834e-06,0.00094415961421128,"ENSMUSG00000017707",26943,"Serinc3","protein_coding","2",163465192,163487051
"136","ENSMUSG00000031486.16",1073.34896553808,-0.231747902408799,0.0519826508739383,-4.4581778441966,8.26593099296894e-06,0.00094415961421128,"ENSMUSG00000031486",78560,"Adgra2","protein_coding","8",27575611,27613464
"137","ENSMUSG00000018566.15",221.300139929232,-0.33987135768004,0.0762320540119912,-4.45837859264002,8.25819491976689e-06,0.00094415961421128,"ENSMUSG00000018566",20528,"Slc2a4","protein_coding","11",69833365,69839014
"138","ENSMUSG00000047414.7",2318.17415958888,-0.122055343990674,0.0273533094251233,-4.46217830879977,8.11306707940034e-06,0.00094415961421128,"ENSMUSG00000047414",399558,"Flrt2","protein_coding","12",95659000,95751989
"139","ENSMUSG00000031273.17",207.568587226027,-0.343190752005584,0.0769523899142586,-4.45978029256755,8.20437133511876e-06,0.00094415961421128,"ENSMUSG00000031273",94216,"Col4a6","protein_coding","X",139948399,140257072
"140","ENSMUSG00000055371.18",1323.99302387784,-0.098450938905241,0.0221648382651007,-4.4417621156413,8.92251708995455e-06,0.00100061255360919,"ENSMUSG00000055371",56324,"Stam2","protein_coding","2",52581676,52632293
"141","ENSMUSG00000039536.17",2792.93692595847,-0.0672642098066129,0.0151476715056093,-4.44056433239291,8.97232767381979e-06,0.00100061255360919,"ENSMUSG00000039536",20853,"Stau1","protein_coding","2",166789469,166838219
"142","ENSMUSG00000030218.3",1065.75837993874,-0.458140551851952,0.10319390224901,-4.43960875465729,9.01225641910399e-06,0.00100061255360919,"ENSMUSG00000030218",17313,"Mgp","protein_coding","6",136849433,136852821
"143","ENSMUSG00000021451.17",5410.64483957334,-0.147959506445647,0.0333194618564144,-4.44063313757162,8.96945918777067e-06,0.00100061255360919,"ENSMUSG00000021451",20354,"Sema4d","protein_coding","13",51839565,51947783
"144","ENSMUSG00000027316.16",893.044457034981,0.12817391699444,0.0288952287388264,4.43581596646832,9.17241850363007e-06,0.00100434819711817,"ENSMUSG00000027316",14588,"Gfra4","protein_coding","2",130881552,130885008
"145","ENSMUSG00000000058.7",643.917687521424,-0.172393072055714,0.0388589556925312,-4.43637943900919,9.14845333756656e-06,0.00100434819711817,"ENSMUSG00000000058",12390,"Cav2","protein_coding","6",17281184,17289114
"146","ENSMUSG00000051355.19",209.562198040923,0.190361223441592,0.042977092389623,4.42936487456642,9.45110069302882e-06,0.00102156093900624,"ENSMUSG00000051355",17846,"Commd1","protein_coding","11",22846136,22932382
"147","ENSMUSG00000075410.14",61.7036565270001,0.337771415510428,0.0762601304633244,4.42920059876991,9.45830182237941e-06,0.00102156093900624,"ENSMUSG00000075410",100038570,"Prcd","protein_coding","11",116544360,116559215
"148","ENSMUSG00000057531.15",1517.30826063792,0.10865839145267,0.0245464822767343,4.42663800978353,9.57131536797557e-06,0.00102273344150863,"ENSMUSG00000057531",94245,"Dtnbp1","protein_coding","13",45075551,45155623
"149","ENSMUSG00000042750.8",13619.6768954358,0.0961289822813539,0.0217189720572137,4.42603738464804,9.5979897200218e-06,0.00102273344150863,"ENSMUSG00000042750",12069,"Bex2","protein_coding","X",134967313,134968985
"150","ENSMUSG00000043556.11",217.494978667677,-0.253680793264214,0.057341792291785,-4.42401228014209,9.68845094483615e-06,0.00102549023767442,"ENSMUSG00000043556",448987,"Fbxl7","protein_coding","15",26540545,26895666
"151","ENSMUSG00000034203.9",2005.5574973033,0.0876050546386492,0.0198211913343836,4.41976736719561,9.8807207538617e-06,0.00103891525436465,"ENSMUSG00000034203",72170,"Chchd4","protein_coding","6",91439154,91450528
"152","ENSMUSG00000034602.16",6082.56875614028,-0.10357503698156,0.0234650806155314,-4.41400729358692,1.01474537655059e-05,0.00104877093627099,"ENSMUSG00000034602",67074,"Mon2","protein_coding","10",122827965,122912410
"153","ENSMUSG00000001440.6",12940.4577269326,-0.0730655646095429,0.0165551241038153,-4.41347127036662,1.0172622295505e-05,0.00104877093627099,"ENSMUSG00000001440",16211,"Kpnb1","protein_coding","11",97050540,97078707
"154","ENSMUSG00000035799.7",87.3010039014824,-0.469855211355523,0.106396638603428,-4.41607195041956,1.00510640907205e-05,0.00104877093627099,"ENSMUSG00000035799",22160,"Twist1","protein_coding","12",34007670,34009828
"155","ENSMUSG00000025780.8",4978.9817096466,-0.211920758951149,0.0480402980971882,-4.41131232205141,1.02745988901437e-05,0.00105245036502459,"ENSMUSG00000025780",209378,"Itih5","protein_coding","2",10158382,10261340
"156","ENSMUSG00000039356.16",771.429792203502,0.112234133413234,0.0254627433323053,4.40777853150016,1.04436252151559e-05,0.00106290665090404,"ENSMUSG00000039356",227715,"Exosc2","protein_coding","2",31560727,31571361
"157","ENSMUSG00000023236.8",16045.97252041,0.122061885125756,0.0277231759004678,4.40288246786677,1.06822042710559e-05,0.00107416236028493,"ENSMUSG00000023236",20394,"Scg5","protein_coding","2",113606707,113659466
"158","ENSMUSG00000032171.8",2674.64491067739,0.0988276393620911,0.0224468804316673,4.40273380806486,1.06895290624815e-05,0.00107416236028493,"ENSMUSG00000032171",23988,"Pin1","protein_coding","9",20563391,20577880
"159","ENSMUSG00000025809.16",5142.73509846375,-0.126686942965724,0.0288168305205361,-4.39628302895565,1.10120328190743e-05,0.00109637915361843,"ENSMUSG00000025809",16412,"Itgb1","protein_coding","8",129412135,129459681
"160","ENSMUSG00000032714.7",501.84505764414,-0.163488178130253,0.0371939319834842,-4.39556049634249,1.10487286375857e-05,0.00109637915361843,"ENSMUSG00000032714",71709,"Syde1","protein_coding","10",78420337,78427798
"161","ENSMUSG00000019539.12",641.732544583777,-0.315257147303767,0.0717797012349286,-4.39200974481571,1.12307664193119e-05,0.00110752098409574,"ENSMUSG00000019539",52377,"Rcn3","protein_coding","7",44732337,44741645
"162","ENSMUSG00000028861.14",1168.10777162668,0.111727876066815,0.0254529889637872,4.38957783016264,1.13570926303466e-05,0.00111216281363318,"ENSMUSG00000028861",66407,"Mrps15","protein_coding","4",125940718,125949325
"163","ENSMUSG00000029544.17",752.637899124696,0.179696918483866,0.0409480158696653,4.38841576734339,1.14179340317571e-05,0.00111216281363318,"ENSMUSG00000029544",29867,"Cabp1","protein_coding","5",115306748,115332440
"164","ENSMUSG00000004880.12",697.987703257427,-0.126644964989044,0.0288694242917199,-4.38681990015879,1.15019950793915e-05,0.00111351936509451,"ENSMUSG00000004880",98386,"Lbr","protein_coding","1",181642900,181670611
"165","ENSMUSG00000026062.13",664.415153730446,-0.369416596578825,0.0844442524971602,-4.37468016655423,1.21610647949939e-05,0.00114929301041737,"ENSMUSG00000026062",226999,"Slc9a2","protein_coding","1",40719734,40808433
"166","ENSMUSG00000018199.10",3346.4219315601,-0.121114836485333,0.027678477611371,-4.37577666611172,1.21000856968572e-05,0.00114929301041737,"ENSMUSG00000018199",20822,"Ro60","protein_coding","1",143626528,143652806
"167","ENSMUSG00000040488.19",3797.85034747597,-0.151197034246973,0.0345484764603335,-4.37637342476065,1.20670211851777e-05,0.00114929301041737,"ENSMUSG00000040488",108075,"Ltbp4","protein_coding","7",27004561,27037117
"168","ENSMUSG00000031603.15",81.758960959863,0.297325140368081,0.0679398620038449,4.37629885605677,1.2071148082305e-05,0.00114929301041737,"ENSMUSG00000031603",80857,"Fgf20","protein_coding","8",40732207,40761372
"169","ENSMUSG00000032128.16",17.661323039531,-0.643206292157436,0.147519251088543,-4.36015155588998,1.29972393296041e-05,0.00122104833630843,"ENSMUSG00000032128",19649,"Robo3","protein_coding","9",37326965,37344542
"170","ENSMUSG00000068922.15",948.76602625133,0.105556277392815,0.0242427574330038,4.35413659871513,1.33592389963869e-05,0.0012403779973429,"ENSMUSG00000068922",229524,"Msto1","protein_coding","3",88812414,88821306
"171","ENSMUSG00000061119.8",565.705459504763,-0.127523860029848,0.029281860190737,-4.35504640754307,1.33038730086993e-05,0.0012403779973429,"ENSMUSG00000061119",72461,"Prcp","protein_coding","7",92523678,92583791
"172","ENSMUSG00000025915.15",282.691297279942,-0.194217823124517,0.0446242088779628,-4.35229728454478,1.34718416896002e-05,0.00124356064247548,"ENSMUSG00000025915",170755,"Sgk3","protein_coding","1",9868332,9971070
"173","ENSMUSG00000029559.16",5307.95182932814,0.0949169393579055,0.0218206664376847,4.34986436500317,1.36221762855557e-05,0.00124767289145278,"ENSMUSG00000029559",72357,"2210016L21Rik","protein_coding","5",115080217,115087842
"174","ENSMUSG00000023886.11",160.380376172257,-0.437900273304644,0.100688980535551,-4.3490387028999,1.36735581730039e-05,0.00124767289145278,"ENSMUSG00000023886",64074,"Smoc2","protein_coding","17",14499768,14625052
"175","ENSMUSG00000006390.16",898.856895245642,-0.253439768318884,0.0583709316713674,-4.34188321244843,1.41266622484295e-05,0.00127794110092016,"ENSMUSG00000006390",54325,"Elovl1","protein_coding","4",118285290,118290150
"176","ENSMUSG00000047996.17",595.716985721907,-0.266841965762481,0.0614663599543055,-4.34126839397766,1.41662551969483e-05,0.00127794110092016,"ENSMUSG00000047996",546336,"Prrg1","protein_coding","X",77493219,77627502
"177","ENSMUSG00000019923.15",58916.9642114173,0.0923819797481825,0.0213019209869405,4.3367910248479,1.44577960992396e-05,0.00129687247834818,"ENSMUSG00000019923",52696,"Zwint","protein_coding","10",72490677,72510796
"178","ENSMUSG00000028698.14",2836.6782084608,-0.136320173288491,0.031476075377486,-4.33091392918691,1.48491721464623e-05,0.00132449610207518,"ENSMUSG00000028698",18710,"Pik3r3","protein_coding","4",116078815,116160253
"179","ENSMUSG00000051146.4",6563.0329503826,0.120488527037519,0.0278366202284163,4.3284179634179,1.5018425367788e-05,0.00133210915957748,"ENSMUSG00000051146",73047,"Camk2n2","protein_coding","16",20437965,20440037
"180","ENSMUSG00000053477.19",5705.29843625703,-0.107054247028176,0.0247619879854457,-4.32333006102333,1.53691533587528e-05,0.00135564471042732,"ENSMUSG00000053477",21413,"Tcf4","protein_coding","18",69476427,69822150
"181","ENSMUSG00000045763.9",22704.6446940668,0.103326548805162,0.0239118588378242,4.3211424718566,1.55223403989783e-05,0.00136159225698662,"ENSMUSG00000045763",70350,"Basp1","protein_coding","15",25363363,25413850
"182","ENSMUSG00000025790.15",3148.58552381602,-0.146551483457388,0.0339503620875299,-4.3166397777895,1.5842237614545e-05,0.00136528396341562,"ENSMUSG00000025790",108116,"Slco3a1","protein_coding","7",73925167,74204528
"183","ENSMUSG00000032849.15",826.744326642848,-0.199476035855278,0.0462208069593093,-4.31571945576129,1.59083915873207e-05,0.00136528396341562,"ENSMUSG00000032849",239273,"Abcc4","protein_coding","14",118720104,118943631
"184","ENSMUSG00000053137.8",637.23370867639,0.163283406988009,0.0378086447587174,4.31867918117751,1.56965757585727e-05,0.00136528396341562,"ENSMUSG00000053137",19094,"Mapk11","protein_coding","15",89026689,89033831
"185","ENSMUSG00000024974.11",3697.26203061562,-0.0745122454939333,0.0172562517919818,-4.31798552734121,1.57459752515406e-05,0.00136528396341562,"ENSMUSG00000024974",13006,"Smc3","protein_coding","19",53588829,53634264
"186","ENSMUSG00000049489.6",599.28636567605,0.111037120845976,0.0257519703167619,4.31179127189746,1.61937269087166e-05,0.00138230001144996,"ENSMUSG00000049489",69109,"Ccnq","protein_coding","11",78641332,78642555
"187","ENSMUSG00000056220.15",241.499438560915,-0.293614348013075,0.068341787800498,-4.29626378622385,1.73700872404748e-05,0.00138500518821773,"ENSMUSG00000056220",18783,"Pla2g4a","protein_coding","1",149705369,149837041
"188","ENSMUSG00000009563.17",722.628345177253,0.0958433536023575,0.0223269167517305,4.2927267866007,1.76492129406817e-05,0.00138500518821773,"ENSMUSG00000009563",30933,"Tor2a","protein_coding","2",32647246,32652256
"189","ENSMUSG00000018459.16",2515.95290697724,-0.285423053057534,0.0665697121632599,-4.28758130060024,1.80629155467918e-05,0.00138500518821773,"ENSMUSG00000018459",114644,"Slc13a3","protein_coding","2",165246948,165315150
"190","ENSMUSG00000044167.7",2324.77894815992,-0.144360710903779,0.0336751363055728,-4.28686344707947,1.81213608890033e-05,0.00138500518821773,"ENSMUSG00000044167",56458,"Foxo1","protein_coding","3",52175757,52260642
"191","ENSMUSG00000074238.7",3429.13180328444,0.0648356822745358,0.0151069872497531,4.29176785567192,1.77256211474692e-05,0.00138500518821773,"ENSMUSG00000074238",211556,"Ap1ar","protein_coding","3",127600656,127631172
"192","ENSMUSG00000028607.17",643.560363373529,-0.105504452611064,0.0245107550228152,-4.30441463401915,1.6742783465449e-05,0.00138500518821773,"ENSMUSG00000028607",12896,"Cpt2","protein_coding","4",107761178,107780807
"193","ENSMUSG00000040351.12",3749.45070233758,-0.0874644963073863,0.0204049899164487,-4.28642683311891,1.81569966695631e-05,0.00138500518821773,"ENSMUSG00000040351",70797,"Ankib1","protein_coding","5",3740000,3852925
"194","ENSMUSG00000068699.13",984.121072494528,-0.252853860027882,0.0590020032125339,-4.28551313956349,1.8231787134692e-05,0.00138500518821773,"ENSMUSG00000068699",68794,"Flnc","protein_coding","6",29433255,29461882
"195","ENSMUSG00000019210.11",9364.32188573862,0.0991440491005818,0.0231284273665121,4.2866749013871,1.81367415255756e-05,0.00138500518821773,"ENSMUSG00000019210",11973,"Atp6v1e1","protein_coding","6",120771266,120799754
"196","ENSMUSG00000030208.16",345.433706571399,-0.246150405218276,0.057387842668472,-4.28924304822329,1.79283096062568e-05,0.00138500518821773,"ENSMUSG00000030208",13730,"Emp1","protein_coding","6",135339543,135360171
"197","ENSMUSG00000042831.14",653.760569002176,0.114911891742198,0.0267621164358687,4.29382676133132,1.7561952731703e-05,0.00138500518821773,"ENSMUSG00000042831",233065,"Alkbh6","protein_coding","7",30008142,30013729
"198","ENSMUSG00000031015.9",470.282684514099,-0.145343621903115,0.0339110845203935,-4.28602104470319,1.81901763647637e-05,0.00138500518821773,"ENSMUSG00000031015",20947,"Swap70","protein_coding","7",109820918,109882713
"199","ENSMUSG00000043943.15",96.1230935847409,-0.297535282085859,0.0692202288156985,-4.29838628355388,1.72046131486767e-05,0.00138500518821773,"ENSMUSG00000043943",72560,"Naalad2","protein_coding","9",18233247,18314291
"200","ENSMUSG00000000296.9",1023.12983123869,0.139534114270298,0.0324129197018413,4.30489186268435,1.67067322688327e-05,0.00138500518821773,"ENSMUSG00000000296",21987,"Tpd52l1","protein_coding","10",31208372,31321954
"201","ENSMUSG00000020287.16",538.339101359397,0.126408800933363,0.0294667018788639,4.28988630804435,1.78764608793334e-05,0.00138500518821773,"ENSMUSG00000020287",268395,"Mpg","protein_coding","11",32176505,32182700
"202","ENSMUSG00000050538.9",1380.26893014093,0.105138099624459,0.0244335803047157,4.30301651715641,1.68488284077021e-05,0.00138500518821773,"ENSMUSG00000050538",NA,"B230217C12Rik","protein_coding","11",97731606,97734925
"203","ENSMUSG00000022105.7",1309.73595828094,-0.107586530655409,0.0250378599245687,-4.29695393214651,1.73161164228684e-05,0.00138500518821773,"ENSMUSG00000022105",19645,"Rb1","protein_coding","14",73421113,73563262
"204","ENSMUSG00000023169.16",17785.8646330027,-0.0988375069971521,0.0229801153361946,-4.30100134621513,1.70028027176012e-05,0.00138500518821773,"ENSMUSG00000023169",105727,"Slc38a1","protein_coding","15",96469299,96540794
"205","ENSMUSG00000000555.9",128.886466999381,-0.310906058821868,0.0721857721906528,-4.30702684735049,1.65463533885339e-05,0.00138500518821773,"ENSMUSG00000000555",16402,"Itga5","protein_coding","15",103252713,103275190
